timestamp,user_id,user_role,department,action,resource,resource_sensitivity,login_hour,device_id,ip_address,location,failed_attempts,data_downloaded_mb,privilege_change,audit_log_disabled,usual_device,usual_resource,approved_maintenance_window,label
2026-07-06 10:54:23,SYS-002,System Administrator,Infrastructure Operations,server_login,Windows Administration Server,4,10,SYS-002-DEV-02,10.20.2.25,Pune Data Centre,0,2.1,False,False,True,True,True,normal
2026-07-06 11:04:16,AUD-001,Privileged Auditor,Internal Audit,review_access_records,Compliance Reporting System,3,11,AUD-001-DEV-01,10.60.1.181,Mumbai HQ,0,1.35,False,False,True,True,True,normal
2026-07-06 11:06:13,AUD-002,Privileged Auditor,Internal Audit,download_report,Access Review Portal,3,11,AUD-002-DEV-01,10.60.2.215,Mumbai HQ,0,12.12,False,False,True,True,True,normal
2026-07-06 11:11:17,VEN-001,External Vendor,Third-Party Services,upload_patch,Vendor Support Portal,2,11,VEN-001-DEV-01,10.50.1.19,Approved Vendor Network,0,1.4,False,False,True,True,True,normal
2026-07-06 12:08:11,APP-001,Application Administrator,Application Operations,update_application_config,Payment Gateway Console,5,12,APP-001-DEV-01,10.40.1.231,Pune Technology Centre,1,2.55,False,False,True,True,True,normal
2026-07-06 12:09:06,SEC-001,Security Administrator,Cyber Security Operations,review_security_alert,Identity and Access Management,5,12,SEC-001-DEV-02,10.30.1.231,Pune Data Centre,0,3.14,False,False,True,True,True,normal
2026-07-06 12:19:16,DBA-005,Database Administrator,Database Operations,run_query,Core Banking Database,5,12,DBA-005-DEV-01,10.10.5.90,Mumbai HQ,0,1.78,False,False,True,True,True,normal
2026-07-06 12:28:02,SYS-005,System Administrator,Infrastructure Operations,update_configuration,Network Configuration System,5,12,SYS-005-DEV-02,10.20.5.173,Mumbai HQ,0,2.21,False,False,True,True,True,normal
2026-07-06 12:28:51,SEC-005,Security Administrator,Cyber Security Operations,update_firewall_rule,SIEM Platform,4,12,SEC-005-DEV-02,10.30.5.182,Pune Data Centre,0,1.41,False,False,True,True,True,normal
2026-07-06 12:40:11,VEN-002,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,12,VEN-002-DEV-01,10.50.2.11,Approved Vendor Network,0,1.04,False,False,True,True,True,normal
2026-07-06 12:44:14,SEC-004,Security Administrator,Cyber Security Operations,update_firewall_rule,SIEM Platform,4,12,SEC-004-DEV-01,10.30.4.33,Pune Data Centre,0,3.16,False,False,True,True,True,normal
2026-07-06 12:48:12,VEN-002,External Vendor,Third-Party Services,perform_maintenance,Application Test Server,2,12,VEN-002-DEV-01,10.50.2.68,Approved Vendor Network,0,1.73,False,False,True,True,True,normal
2026-07-06 12:55:30,VEN-001,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,12,VEN-001-DEV-01,10.50.1.98,Approved Vendor Network,0,17.31,False,False,True,True,True,normal
2026-07-06 13:11:03,DBA-005,Database Administrator,Database Operations,backup_database,Database Backup Server,4,13,DBA-005-DEV-01,10.10.5.220,Mumbai HQ,0,1.19,False,False,True,True,True,normal
2026-07-06 13:19:36,AUD-002,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,13,AUD-002-DEV-01,10.60.2.228,Mumbai HQ,0,1.24,False,False,True,True,True,normal
2026-07-06 13:27:43,SYS-002,System Administrator,Infrastructure Operations,server_login,Network Configuration System,5,13,SYS-002-DEV-02,10.20.2.28,Mumbai HQ,0,3.55,False,False,True,True,True,normal
2026-07-06 13:53:24,VEN-003,External Vendor,Third-Party Services,upload_patch,Application Test Server,2,13,VEN-003-DEV-01,10.50.3.38,Approved Vendor Network,0,2.67,False,False,True,True,True,normal
2026-07-06 13:56:35,APP-004,Application Administrator,Application Operations,check_service_health,Internet Banking Application,5,13,APP-004-DEV-01,10.40.4.81,Pune Technology Centre,0,2.22,False,False,True,True,True,normal
2026-07-06 13:57:43,APP-002,Application Administrator,Application Operations,application_login,Internet Banking Application,5,13,APP-002-DEV-01,10.40.2.170,Pune Technology Centre,0,1.18,False,False,True,True,True,normal
2026-07-06 15:07:01,DBA-005,Database Administrator,Database Operations,download_report,KYC Database,5,15,DBA-005-DEV-01,10.10.5.89,Mumbai HQ,0,67.41,False,False,True,True,True,normal
2026-07-06 15:09:13,VEN-002,External Vendor,Third-Party Services,vendor_portal_login,Application Test Server,2,15,VEN-002-DEV-01,10.50.2.179,Approved Vendor Network,0,3.63,False,False,True,True,True,normal
2026-07-06 15:13:26,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Read-Only Customer Records,4,15,AUD-003-DEV-01,10.60.3.81,Regional Audit Office,0,1.2,False,False,True,True,True,normal
2026-07-06 15:17:56,VEN-003,External Vendor,Third-Party Services,vendor_portal_login,Application Test Server,2,15,VEN-003-DEV-01,10.50.3.56,Approved Vendor Network,0,0.7,False,False,True,True,True,normal
2026-07-06 15:19:00,AUD-004,Privileged Auditor,Internal Audit,generate_compliance_report,Read-Only Customer Records,4,15,AUD-004-DEV-01,10.60.4.213,Mumbai HQ,0,1.67,False,False,True,True,True,normal
2026-07-06 15:30:22,SYS-001,System Administrator,Infrastructure Operations,update_configuration,Network Configuration System,5,15,SYS-001-DEV-02,10.20.1.92,Mumbai HQ,1,1.84,False,False,True,True,True,normal
2026-07-06 15:50:01,DBA-004,Database Administrator,Database Operations,database_login,Customer Records Database,5,15,DBA-004-DEV-01,10.10.4.113,Mumbai HQ,0,2.09,False,False,True,True,True,normal
2026-07-06 16:14:51,AUD-004,Privileged Auditor,Internal Audit,audit_login,Access Review Portal,3,16,AUD-004-DEV-01,10.60.4.103,Regional Audit Office,0,4.08,False,False,True,True,True,normal
2026-07-06 16:56:05,AUD-003,Privileged Auditor,Internal Audit,generate_compliance_report,Read-Only Customer Records,4,16,AUD-003-DEV-01,10.60.3.171,Mumbai HQ,0,3.17,False,False,True,True,True,normal
2026-07-06 17:00:32,AUD-001,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,17,AUD-001-DEV-01,10.60.1.68,Mumbai HQ,0,2.05,False,False,True,True,True,normal
2026-07-06 17:03:01,AUD-003,Privileged Auditor,Internal Audit,generate_compliance_report,Audit Log Repository,4,17,AUD-003-DEV-01,10.60.3.77,Mumbai HQ,0,1.57,False,False,True,True,True,normal
2026-07-06 17:31:55,VEN-003,External Vendor,Third-Party Services,perform_maintenance,Vendor Support Portal,2,17,VEN-003-DEV-01,10.50.3.92,Approved Vendor Network,0,2.96,False,False,True,True,True,normal
2026-07-06 17:36:28,VEN-003,External Vendor,Third-Party Services,vendor_portal_login,Application Test Server,2,17,VEN-003-DEV-01,10.50.3.90,Approved Vendor Network,1,2.5,False,False,True,True,True,normal
2026-07-06 17:39:42,DBA-004,Database Administrator,Database Operations,review_database_logs,Customer Records Database,5,17,DBA-004-DEV-01,10.10.4.136,Pune Data Centre,0,2.82,False,False,True,True,True,normal
2026-07-06 18:34:32,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,SIEM Platform,4,18,SEC-005-DEV-02,10.30.5.189,Mumbai SOC,0,2.36,False,False,True,True,True,normal
2026-07-06 18:53:08,SYS-004,System Administrator,Infrastructure Operations,review_system_logs,Network Configuration System,5,18,SYS-004-DEV-01,10.20.4.30,Mumbai HQ,0,1.74,False,False,True,True,True,normal
2026-07-06 19:06:51,SEC-004,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,19,SEC-004-DEV-01,10.30.4.104,Pune Data Centre,0,0.98,False,False,True,True,True,normal
2026-07-06 21:41:12,SEC-002,Security Administrator,Cyber Security Operations,update_firewall_rule,Identity and Access Management,5,21,SEC-002-DEV-02,10.30.2.175,Mumbai SOC,0,2.05,False,False,True,True,True,normal
2026-07-07 07:20:10,SYS-003,System Administrator,Infrastructure Operations,download_report,Network Configuration System,5,7,SYS-003-DEV-02,10.20.3.32,Pune Data Centre,0,38.17,False,False,True,True,True,normal
2026-07-07 07:25:32,SYS-004,System Administrator,Infrastructure Operations,update_configuration,Linux Production Server,4,7,SYS-004-DEV-02,10.20.4.30,Pune Data Centre,0,2.01,False,False,True,True,True,normal
2026-07-07 08:09:47,SYS-003,System Administrator,Infrastructure Operations,server_login,Identity Server,5,8,SYS-003-DEV-01,10.20.3.106,Pune Data Centre,0,2.78,False,False,True,True,True,normal
2026-07-07 08:10:24,DBA-002,Database Administrator,Database Operations,database_login,Database Backup Server,4,8,DBA-002-DEV-02,10.10.2.210,Pune Data Centre,0,0.85,False,False,True,True,True,normal
2026-07-07 08:15:02,AUD-001,Privileged Auditor,Internal Audit,review_audit_logs,Compliance Reporting System,3,8,AUD-001-DEV-01,10.60.1.171,Mumbai HQ,0,1.95,False,False,True,True,True,normal
2026-07-07 08:22:54,DBA-001,Database Administrator,Database Operations,backup_database,Customer Records Database,5,8,DBA-001-DEV-01,10.10.1.196,Pune Data Centre,0,1.77,False,False,True,True,True,normal
2026-07-07 08:35:18,DBA-001,Database Administrator,Database Operations,download_report,Customer Records Database,5,8,DBA-001-DEV-01,10.10.1.190,Mumbai HQ,0,75.02,False,False,True,True,True,normal
2026-07-07 09:00:06,SEC-005,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,9,SEC-005-DEV-01,10.30.5.124,Pune Data Centre,0,2.9,False,False,True,True,True,normal
2026-07-07 09:46:02,AUD-005,Privileged Auditor,Internal Audit,review_access_records,Audit Log Repository,4,9,AUD-005-DEV-01,10.60.5.237,Regional Audit Office,0,2.33,False,False,True,True,True,normal
2026-07-07 10:03:06,APP-005,Application Administrator,Application Operations,update_application_config,Mobile Banking Application,5,10,APP-005-DEV-01,10.40.5.114,Pune Technology Centre,0,3.88,False,False,True,True,True,normal
2026-07-07 10:46:14,SEC-003,Security Administrator,Cyber Security Operations,review_security_alert,SIEM Platform,4,10,SEC-003-DEV-02,10.30.3.128,Pune Data Centre,0,0.74,False,False,True,True,True,normal
2026-07-07 11:00:02,AUD-004,Privileged Auditor,Internal Audit,download_report,Access Review Portal,3,11,AUD-004-DEV-01,10.60.4.105,Mumbai HQ,0,12.49,False,False,True,True,True,normal
2026-07-07 11:31:17,APP-002,Application Administrator,Application Operations,update_application_config,Loan Processing System,5,11,APP-002-DEV-02,10.40.2.150,Mumbai HQ,0,2.6,False,False,True,True,True,normal
2026-07-07 12:10:02,VEN-002,External Vendor,Third-Party Services,download_report,Application Test Server,2,12,VEN-002-DEV-01,10.50.2.186,Approved Vendor Network,0,13.58,False,False,True,True,True,normal
2026-07-07 12:14:08,DBA-001,Database Administrator,Database Operations,download_report,Database Backup Server,4,12,DBA-001-DEV-01,10.10.1.203,Mumbai HQ,0,69.68,False,False,True,True,True,normal
2026-07-07 12:46:04,AUD-005,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,12,AUD-005-DEV-01,10.60.5.134,Mumbai HQ,0,1.73,False,False,True,True,True,normal
2026-07-07 13:14:15,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,13,AUD-003-DEV-01,10.60.3.43,Mumbai HQ,0,2.39,False,False,True,True,True,normal
2026-07-07 13:30:24,VEN-002,External Vendor,Third-Party Services,vendor_portal_login,Vendor Support Portal,2,13,VEN-002-DEV-01,10.50.2.197,Approved Vendor Network,1,3.06,False,False,True,True,True,normal
2026-07-07 13:37:51,AUD-001,Privileged Auditor,Internal Audit,download_report,Audit Log Repository,4,13,AUD-001-DEV-01,10.60.1.44,Regional Audit Office,0,66.62,False,False,True,True,True,normal
2026-07-07 14:02:04,VEN-003,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,14,VEN-003-DEV-01,10.50.3.13,Approved Vendor Network,1,1.49,False,False,True,True,True,normal
2026-07-07 14:35:47,APP-004,Application Administrator,Application Operations,download_report,Mobile Banking Application,5,14,APP-004-DEV-01,10.40.4.128,Mumbai HQ,0,45.18,False,False,True,True,True,normal
2026-07-07 14:57:49,DBA-004,Database Administrator,Database Operations,download_report,Core Banking Database,5,14,DBA-004-DEV-02,10.10.4.132,Mumbai HQ,0,71.14,False,False,True,True,True,normal
2026-07-07 16:00:07,DBA-002,Database Administrator,Database Operations,database_login,KYC Database,5,16,DBA-002-DEV-01,10.10.2.223,Pune Data Centre,0,0.67,False,False,True,True,True,normal
2026-07-07 16:28:40,VEN-005,External Vendor,Third-Party Services,upload_patch,Application Test Server,2,16,VEN-005-DEV-01,10.50.5.14,Approved Vendor Network,0,1.35,False,False,True,True,True,normal
2026-07-07 16:43:50,SYS-001,System Administrator,Infrastructure Operations,check_server_health,Linux Production Server,4,16,SYS-001-DEV-01,10.20.1.30,Pune Data Centre,0,2.06,False,False,True,True,True,normal
2026-07-07 16:53:39,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,16,SEC-005-DEV-02,10.30.5.95,Pune Data Centre,0,2.28,False,False,True,True,True,normal
2026-07-07 17:07:59,SEC-005,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,17,SEC-005-DEV-01,10.30.5.184,Mumbai SOC,1,19.53,False,False,True,True,True,normal
2026-07-07 17:08:36,APP-001,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,17,APP-001-DEV-01,10.40.1.134,Mumbai HQ,0,1.41,False,False,True,True,True,normal
2026-07-07 17:22:39,VEN-003,External Vendor,Third-Party Services,vendor_portal_login,Approved Maintenance Server,3,17,VEN-003-DEV-01,10.50.3.133,Approved Vendor Network,0,1.06,False,False,True,True,True,normal
2026-07-07 18:05:43,SEC-003,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,18,SEC-003-DEV-02,10.30.3.40,Mumbai SOC,1,33.12,False,False,True,True,True,normal
2026-07-07 18:28:57,SYS-005,System Administrator,Infrastructure Operations,review_system_logs,Windows Administration Server,4,18,SYS-005-DEV-01,10.20.5.137,Pune Data Centre,0,0.49,False,False,True,True,True,normal
2026-07-07 18:30:49,AUD-002,Privileged Auditor,Internal Audit,review_audit_logs,Read-Only Customer Records,4,18,AUD-002-DEV-01,10.60.2.184,Regional Audit Office,0,1.35,False,False,True,True,True,normal
2026-07-07 18:52:31,DBA-005,Database Administrator,Database Operations,database_login,Database Backup Server,4,18,DBA-005-DEV-02,10.10.5.114,Pune Data Centre,0,0.54,False,False,True,True,True,normal
2026-07-07 19:11:43,SEC-005,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,19,SEC-005-DEV-01,10.30.5.207,Pune Data Centre,0,25.07,False,False,True,True,True,normal
2026-07-07 19:54:15,APP-002,Application Administrator,Application Operations,application_login,Mobile Banking Application,5,19,APP-002-DEV-01,10.40.2.121,Mumbai HQ,0,1.44,False,False,True,True,True,normal
2026-07-07 20:29:13,SEC-001,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,20,SEC-001-DEV-02,10.30.1.230,Pune Data Centre,0,5.85,False,False,True,True,True,normal
2026-07-07 20:35:35,SEC-005,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,20,SEC-005-DEV-01,10.30.5.16,Mumbai SOC,0,12.73,False,False,True,True,True,normal
2026-07-07 22:49:39,SEC-002,Security Administrator,Cyber Security Operations,review_access_logs,SIEM Platform,4,22,SEC-002-DEV-01,10.30.2.142,Mumbai SOC,0,1.53,False,False,True,True,True,normal
2026-07-08 08:05:20,SYS-005,System Administrator,Infrastructure Operations,update_configuration,Windows Administration Server,4,8,SYS-005-DEV-02,10.20.5.164,Pune Data Centre,0,2.86,False,False,True,True,True,normal
2026-07-08 08:53:45,SYS-004,System Administrator,Infrastructure Operations,update_configuration,Linux Production Server,4,8,SYS-004-DEV-01,10.20.4.19,Pune Data Centre,0,3.45,False,False,True,True,True,normal
2026-07-08 08:57:33,SEC-004,Security Administrator,Cyber Security Operations,review_security_alert,Firewall Console,5,8,SEC-004-DEV-01,10.30.4.240,Pune Data Centre,0,1.02,False,False,True,True,True,normal
2026-07-08 09:10:46,APP-004,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,9,APP-004-DEV-02,10.40.4.54,Pune Technology Centre,0,2.18,False,False,True,True,True,normal
2026-07-08 09:15:19,APP-001,Application Administrator,Application Operations,application_login,Mobile Banking Application,5,9,APP-001-DEV-02,10.40.1.187,Mumbai HQ,0,3.28,False,False,True,True,True,normal
2026-07-08 09:23:22,DBA-001,Database Administrator,Database Operations,run_query,Customer Records Database,5,9,DBA-001-DEV-01,10.10.1.165,Mumbai HQ,0,2.77,False,False,True,True,True,normal
2026-07-08 09:30:43,AUD-001,Privileged Auditor,Internal Audit,generate_compliance_report,Access Review Portal,3,9,AUD-001-DEV-01,10.60.1.161,Mumbai HQ,0,2.27,False,False,True,True,True,normal
2026-07-08 09:42:44,SYS-004,System Administrator,Infrastructure Operations,download_report,Identity Server,5,9,SYS-004-DEV-02,10.20.4.140,Pune Data Centre,0,61.73,False,False,True,True,True,normal
2026-07-08 10:19:00,DBA-005,Database Administrator,Database Operations,download_report,KYC Database,5,10,DBA-005-DEV-02,10.10.5.21,Mumbai HQ,0,109.58,False,False,True,True,True,normal
2026-07-08 10:38:02,AUD-002,Privileged Auditor,Internal Audit,generate_compliance_report,Access Review Portal,3,10,AUD-002-DEV-01,10.60.2.192,Mumbai HQ,0,2.05,False,False,True,True,True,normal
2026-07-08 10:40:12,SYS-001,System Administrator,Infrastructure Operations,download_report,Windows Administration Server,4,10,SYS-001-DEV-01,10.20.1.170,Mumbai HQ,0,58.5,False,False,True,True,True,normal
2026-07-08 10:40:56,APP-005,Application Administrator,Application Operations,application_login,Loan Processing System,5,10,APP-005-DEV-02,10.40.5.12,Pune Technology Centre,0,1.4,False,False,True,True,True,normal
2026-07-08 11:41:04,DBA-004,Database Administrator,Database Operations,database_login,Core Banking Database,5,11,DBA-004-DEV-01,10.10.4.61,Mumbai HQ,0,3.0,False,False,True,True,True,normal
2026-07-08 12:06:04,APP-005,Application Administrator,Application Operations,update_application_config,Mobile Banking Application,5,12,APP-005-DEV-02,10.40.5.51,Mumbai HQ,0,2.15,False,False,True,True,True,normal
2026-07-08 12:08:06,VEN-002,External Vendor,Third-Party Services,upload_patch,Approved Maintenance Server,3,12,VEN-002-DEV-01,10.50.2.52,Approved Vendor Network,0,0.82,False,False,True,True,True,normal
2026-07-08 12:20:07,DBA-005,Database Administrator,Database Operations,review_database_logs,Core Banking Database,5,12,DBA-005-DEV-02,10.10.5.115,Mumbai HQ,0,2.26,False,False,True,True,True,normal
2026-07-08 12:20:46,AUD-005,Privileged Auditor,Internal Audit,audit_login,Access Review Portal,3,12,AUD-005-DEV-01,10.60.5.144,Regional Audit Office,0,2.63,False,False,True,True,True,normal
2026-07-08 12:36:34,AUD-005,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,12,AUD-005-DEV-01,10.60.5.102,Regional Audit Office,0,2.48,False,False,True,True,True,normal
2026-07-08 12:57:34,DBA-003,Database Administrator,Database Operations,database_login,KYC Database,5,12,DBA-003-DEV-01,10.10.3.69,Pune Data Centre,0,2.98,False,False,True,True,True,normal
2026-07-08 13:18:13,VEN-004,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,13,VEN-004-DEV-01,10.50.4.153,Approved Vendor Network,0,23.38,False,False,True,True,True,normal
2026-07-08 13:40:20,VEN-001,External Vendor,Third-Party Services,review_test_logs,Application Test Server,2,13,VEN-001-DEV-01,10.50.1.58,Approved Vendor Network,0,3.55,False,False,True,True,True,normal
2026-07-08 13:54:29,APP-001,Application Administrator,Application Operations,download_report,Mobile Banking Application,5,13,APP-001-DEV-02,10.40.1.167,Mumbai HQ,0,37.42,False,False,True,True,True,normal
2026-07-08 14:15:46,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,Firewall Console,5,14,SEC-005-DEV-02,10.30.5.37,Mumbai SOC,0,2.59,False,False,True,True,True,normal
2026-07-08 14:31:35,VEN-005,External Vendor,Third-Party Services,vendor_portal_login,Vendor Support Portal,2,14,VEN-005-DEV-01,10.50.5.225,Approved Vendor Network,0,1.12,False,False,True,True,True,normal
2026-07-08 14:41:18,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,14,AUD-003-DEV-01,10.60.3.237,Regional Audit Office,0,2.34,False,False,True,True,True,normal
2026-07-08 14:56:52,AUD-005,Privileged Auditor,Internal Audit,generate_compliance_report,Access Review Portal,3,14,AUD-005-DEV-01,10.60.5.232,Mumbai HQ,0,1.56,False,False,True,True,True,normal
2026-07-08 15:07:34,APP-003,Application Administrator,Application Operations,update_application_config,Mobile Banking Application,5,15,APP-003-DEV-02,10.40.3.88,Pune Technology Centre,0,1.71,False,False,True,True,True,normal
2026-07-08 15:23:06,AUD-002,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,15,AUD-002-DEV-01,10.60.2.76,Regional Audit Office,0,1.34,False,False,True,True,True,normal
2026-07-08 15:27:10,VEN-005,External Vendor,Third-Party Services,vendor_portal_login,Application Test Server,2,15,VEN-005-DEV-01,10.50.5.211,Approved Vendor Network,0,0.96,False,False,True,True,True,normal
2026-07-08 15:47:44,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,Firewall Console,5,15,SEC-005-DEV-02,10.30.5.106,Pune Data Centre,0,1.79,False,False,True,True,True,normal
2026-07-08 16:15:03,VEN-001,External Vendor,Third-Party Services,upload_patch,Application Test Server,2,16,VEN-001-DEV-01,10.50.1.15,Approved Vendor Network,0,2.01,False,False,True,True,True,normal
2026-07-08 16:20:42,DBA-003,Database Administrator,Database Operations,database_login,Customer Records Database,5,16,DBA-003-DEV-02,10.10.3.180,Pune Data Centre,0,2.34,False,False,True,True,True,normal
2026-07-08 16:27:29,APP-001,Application Administrator,Application Operations,review_application_logs,Payment Gateway Console,5,16,APP-001-DEV-01,10.40.1.57,Pune Technology Centre,0,1.44,False,False,True,True,True,normal
2026-07-08 16:28:07,VEN-003,External Vendor,Third-Party Services,vendor_portal_login,Approved Maintenance Server,3,16,VEN-003-DEV-01,10.50.3.10,Approved Vendor Network,0,0.96,False,False,True,True,True,normal
2026-07-08 16:53:33,VEN-002,External Vendor,Third-Party Services,perform_maintenance,Vendor Support Portal,2,16,VEN-002-DEV-01,10.50.2.170,Approved Vendor Network,0,0.24,False,False,True,True,True,normal
2026-07-08 17:03:52,VEN-003,External Vendor,Third-Party Services,perform_maintenance,Application Test Server,2,17,VEN-003-DEV-01,10.50.3.153,Approved Vendor Network,0,1.89,False,False,True,True,True,normal
2026-07-08 17:15:57,VEN-005,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,17,VEN-005-DEV-01,10.50.5.20,Approved Vendor Network,0,14.01,False,False,True,True,True,normal
2026-07-08 17:35:59,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Read-Only Customer Records,4,17,AUD-003-DEV-01,10.60.3.115,Mumbai HQ,0,2.09,False,False,True,True,True,normal
2026-07-08 17:48:31,DBA-005,Database Administrator,Database Operations,review_database_logs,Core Banking Database,5,17,DBA-005-DEV-01,10.10.5.78,Mumbai HQ,0,2.01,False,False,True,True,True,normal
2026-07-08 17:49:20,SEC-004,Security Administrator,Cyber Security Operations,review_security_alert,Identity and Access Management,5,17,SEC-004-DEV-02,10.30.4.135,Mumbai SOC,0,1.61,False,False,True,True,True,normal
2026-07-08 18:33:28,AUD-003,Privileged Auditor,Internal Audit,generate_compliance_report,Compliance Reporting System,3,18,AUD-003-DEV-01,10.60.3.228,Mumbai HQ,0,1.59,False,False,True,True,True,normal
2026-07-09 07:14:25,SYS-003,System Administrator,Infrastructure Operations,download_report,Identity Server,5,7,SYS-003-DEV-01,10.20.3.62,Pune Data Centre,0,39.03,False,False,True,True,True,normal
2026-07-09 08:00:33,AUD-004,Privileged Auditor,Internal Audit,review_audit_logs,Read-Only Customer Records,4,8,AUD-004-DEV-01,10.60.4.130,Mumbai HQ,0,2.87,False,False,True,True,True,normal
2026-07-09 08:08:06,SEC-001,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,8,SEC-001-DEV-02,10.30.1.152,Pune Data Centre,0,1.76,False,False,True,True,True,normal
2026-07-09 09:13:21,SYS-004,System Administrator,Infrastructure Operations,review_system_logs,Linux Production Server,4,9,SYS-004-DEV-01,10.20.4.45,Mumbai HQ,0,1.75,False,False,True,True,True,normal
2026-07-09 09:16:58,SYS-002,System Administrator,Infrastructure Operations,review_system_logs,Windows Administration Server,4,9,SYS-002-DEV-02,10.20.2.215,Mumbai HQ,0,1.09,False,False,True,True,True,normal
2026-07-09 09:41:34,APP-005,Application Administrator,Application Operations,check_service_health,Mobile Banking Application,5,9,APP-005-DEV-02,10.40.5.236,Pune Technology Centre,0,2.49,False,False,True,True,True,normal
2026-07-09 09:46:51,AUD-005,Privileged Auditor,Internal Audit,download_report,Access Review Portal,3,9,AUD-005-DEV-01,10.60.5.209,Mumbai HQ,0,26.89,False,False,True,True,True,normal
2026-07-09 10:04:03,DBA-005,Database Administrator,Database Operations,run_query,Customer Records Database,5,10,DBA-005-DEV-02,10.10.5.122,Mumbai HQ,0,2.97,False,False,True,True,True,normal
2026-07-09 10:55:59,APP-002,Application Administrator,Application Operations,update_application_config,Internet Banking Application,5,10,APP-002-DEV-02,10.40.2.74,Mumbai HQ,0,0.99,False,False,True,True,True,normal
2026-07-09 11:06:03,APP-005,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,11,APP-005-DEV-01,10.40.5.23,Pune Technology Centre,0,2.95,False,False,True,True,True,normal
2026-07-09 11:09:11,AUD-001,Privileged Auditor,Internal Audit,review_audit_logs,Read-Only Customer Records,4,11,AUD-001-DEV-01,10.60.1.179,Mumbai HQ,0,1.17,False,False,True,True,True,normal
2026-07-09 11:32:14,VEN-003,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,11,VEN-003-DEV-01,10.50.3.113,Approved Vendor Network,0,6.85,False,False,True,True,True,normal
2026-07-09 11:40:35,SEC-001,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,11,SEC-001-DEV-02,10.30.1.167,Mumbai SOC,0,1.06,False,False,True,True,True,normal
2026-07-09 11:47:43,AUD-002,Privileged Auditor,Internal Audit,review_audit_logs,Access Review Portal,3,11,AUD-002-DEV-01,10.60.2.70,Mumbai HQ,0,3.01,False,False,True,True,True,normal
2026-07-09 12:29:46,VEN-002,External Vendor,Third-Party Services,download_report,Approved Maintenance Server,3,12,VEN-002-DEV-01,10.50.2.121,Approved Vendor Network,0,0.75,False,False,True,True,True,normal
2026-07-09 12:47:26,SYS-002,System Administrator,Infrastructure Operations,check_server_health,Linux Production Server,4,12,SYS-002-DEV-01,10.20.2.211,Pune Data Centre,0,2.79,False,False,True,True,True,normal
2026-07-09 12:48:34,VEN-004,External Vendor,Third-Party Services,vendor_portal_login,Application Test Server,2,12,VEN-004-DEV-01,10.50.4.36,Approved Vendor Network,0,1.72,False,False,True,True,True,normal
2026-07-09 13:16:42,SEC-005,Security Administrator,Cyber Security Operations,investigate_incident,Security Incident Repository,4,13,SEC-005-DEV-02,10.30.5.28,Pune Data Centre,1,2.85,False,False,True,True,True,normal
2026-07-09 13:17:53,VEN-001,External Vendor,Third-Party Services,upload_patch,Approved Maintenance Server,3,13,VEN-001-DEV-01,10.50.1.232,Approved Vendor Network,0,2.05,False,False,True,True,True,normal
2026-07-09 13:35:53,DBA-003,Database Administrator,Database Operations,database_login,Customer Records Database,5,13,DBA-003-DEV-02,10.10.3.63,Pune Data Centre,0,2.32,False,False,True,True,True,normal
2026-07-09 14:01:32,SEC-004,Security Administrator,Cyber Security Operations,review_access_logs,Firewall Console,5,14,SEC-004-DEV-01,10.30.4.34,Mumbai SOC,0,3.44,False,False,True,True,True,normal
2026-07-09 14:17:32,DBA-005,Database Administrator,Database Operations,download_report,Database Backup Server,4,14,DBA-005-DEV-02,10.10.5.30,Mumbai HQ,0,55.91,False,False,True,True,True,normal
