timestamp,user_id,user_role,department,action,resource,resource_sensitivity,login_hour,device_id,ip_address,location,failed_attempts,data_downloaded_mb,privilege_change,audit_log_disabled,usual_device,usual_resource,approved_maintenance_window,label,rule_score,rule_reasons,triggered_rules,ml_anomaly_strength,ml_score,ml_prediction,final_score,risk_tier
2026-07-06 18:34:32,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,SIEM Platform,4,18,SEC-005-DEV-02,10.30.5.189,Mumbai SOC,0,2.36,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: SIEM Platform""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4932729323677384,0.0,normal,12.0,Low
2026-07-06 18:53:08,SYS-004,System Administrator,Infrastructure Operations,review_system_logs,Network Configuration System,5,18,SYS-004-DEV-01,10.20.4.30,Mumbai HQ,0,1.74,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4659180398628798,0.0,normal,12.0,Low
2026-07-06 19:06:51,SEC-004,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,19,SEC-004-DEV-01,10.30.4.104,Pune Data Centre,0,0.98,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4962707940091836,0.0,normal,12.0,Low
2026-07-06 21:41:12,SEC-002,Security Administrator,Cyber Security Operations,update_firewall_rule,Identity and Access Management,5,21,SEC-002-DEV-02,10.30.2.175,Mumbai SOC,0,2.05,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5725260022436968,64.0,normal,37.6,Medium
2026-07-07 00:29:21,DBA-002,Database Administrator,Database Operations,bulk_customer_data_export,Core Banking Database,5,0,DBA-002-DEV-02,10.90.30.88,Pune Data Centre,0,2987.51,False,False,True,True,False,suspicious,60,"[""After-hours login at 0:00; normal window is 8:00-17:00"", ""Abnormal download of 2987.51 MB; threshold is 236.94 MB"", ""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6859266403087678,98.67,anomaly,75.47,High
2026-07-07 03:38:46,SEC-001,Security Administrator,Cyber Security Operations,disable_audit_logging,Audit Log Repository,4,3,UNKNOWN-FORENSIC-005,203.0.113.37,Unknown Remote Session,1,117.32,True,True,False,False,False,suspicious,100,"[""After-hours login at 3:00; normal window is 5:00-23:00"", ""Unknown or unapproved device: UNKNOWN-FORENSIC-005"", ""Unusual resource access: Audit Log Repository"", ""Abnormal download of 117.32 MB; threshold is 70.35 MB"", ""Privilege escalation or permission change detected"", ""Audit logging was disabled"", ""Accessed high-sensitivity resource: Audit Log Repository""]","{""after_hours_login"": true, ""unknown_device"": true, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": true, ""audit_logging_disabled"": true, ""sensitive_data_access"": true}",0.7561232197139495,100.0,anomaly,100.0,Critical
2026-07-07 04:09:18,APP-002,Application Administrator,Application Operations,disable_audit_logging,Audit Log Repository,4,4,UNKNOWN-FORENSIC-013,203.0.113.225,Unknown Remote Session,2,143.3,False,True,False,False,False,suspicious,100,"[""After-hours login at 4:00; normal window is 8:00-20:00"", ""Unknown or unapproved device: UNKNOWN-FORENSIC-013"", ""Unusual resource access: Audit Log Repository"", ""Abnormal download of 143.30 MB; threshold is 103.80 MB"", ""Audit logging was disabled"", ""Accessed high-sensitivity resource: Audit Log Repository""]","{""after_hours_login"": true, ""unknown_device"": true, ""unusual_resource"": true, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": true, ""sensitive_data_access"": true}",0.7488755207390219,100.0,anomaly,100.0,Critical
2026-07-07 05:24:44,SEC-005,Security Administrator,Cyber Security Operations,privilege_escalation_attempt,Access Review Portal,3,5,SEC-005-DEV-01,10.91.136.125,Unapproved Administrative Network,6,11.59,True,False,True,False,False,suspicious,80,"[""After-hours login at 5:00; normal window is 6:00-22:00"", ""Unusual resource access: Access Review Portal"", ""6 failed access attempts"", ""Privilege escalation or permission change detected""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": true, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.7327010584388385,100.0,anomaly,88.0,Critical
2026-07-07 07:20:10,SYS-003,System Administrator,Infrastructure Operations,download_report,Network Configuration System,5,7,SYS-003-DEV-02,10.20.3.32,Pune Data Centre,0,38.17,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Network Configuration System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.590267973814114,74.67,normal,41.87,Medium
2026-07-07 07:25:32,SYS-004,System Administrator,Infrastructure Operations,update_configuration,Linux Production Server,4,7,SYS-004-DEV-02,10.20.4.30,Pune Data Centre,0,2.01,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Linux Production Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5217244243714383,0.67,normal,12.27,Low
2026-07-07 08:09:47,SYS-003,System Administrator,Infrastructure Operations,server_login,Identity Server,5,8,SYS-003-DEV-01,10.20.3.106,Pune Data Centre,0,2.78,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4566353038637574,0.0,normal,12.0,Low
2026-07-07 08:10:24,DBA-002,Database Administrator,Database Operations,database_login,Database Backup Server,4,8,DBA-002-DEV-02,10.10.2.210,Pune Data Centre,0,0.85,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Database Backup Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5022334668488413,0.0,normal,12.0,Low
2026-07-07 08:15:02,AUD-001,Privileged Auditor,Internal Audit,review_audit_logs,Compliance Reporting System,3,8,AUD-001-DEV-01,10.60.1.171,Mumbai HQ,0,1.95,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5413330057458425,37.33,normal,14.93,Low
2026-07-07 08:22:54,DBA-001,Database Administrator,Database Operations,backup_database,Customer Records Database,5,8,DBA-001-DEV-01,10.10.1.196,Pune Data Centre,0,1.77,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4554484945936799,0.0,normal,12.0,Low
2026-07-07 08:35:18,DBA-001,Database Administrator,Database Operations,download_report,Customer Records Database,5,8,DBA-001-DEV-01,10.10.1.190,Mumbai HQ,0,75.02,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Customer Records Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5734037593644206,64.67,normal,37.87,Medium
2026-07-07 09:00:06,SEC-005,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,9,SEC-005-DEV-01,10.30.5.124,Pune Data Centre,0,2.9,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Firewall Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4277783541453314,0.0,normal,12.0,Low
2026-07-07 09:46:02,AUD-005,Privileged Auditor,Internal Audit,review_access_records,Audit Log Repository,4,9,AUD-005-DEV-01,10.60.5.237,Regional Audit Office,0,2.33,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Audit Log Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4365255610388222,0.0,normal,12.0,Low
2026-07-07 10:03:06,APP-005,Application Administrator,Application Operations,update_application_config,Mobile Banking Application,5,10,APP-005-DEV-01,10.40.5.114,Pune Technology Centre,0,3.88,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Mobile Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4450071466285403,0.0,normal,12.0,Low
2026-07-07 10:46:14,SEC-003,Security Administrator,Cyber Security Operations,review_security_alert,SIEM Platform,4,10,SEC-003-DEV-02,10.30.3.128,Pune Data Centre,0,0.74,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: SIEM Platform""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4658776447723922,0.0,normal,12.0,Low
2026-07-07 11:00:02,AUD-004,Privileged Auditor,Internal Audit,download_report,Access Review Portal,3,11,AUD-004-DEV-01,10.60.4.105,Mumbai HQ,0,12.49,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4883332145731233,0.0,normal,0.0,Low
2026-07-07 11:31:17,APP-002,Application Administrator,Application Operations,update_application_config,Loan Processing System,5,11,APP-002-DEV-02,10.40.2.150,Mumbai HQ,0,2.6,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4237256299755201,0.0,normal,12.0,Low
2026-07-07 12:10:02,VEN-002,External Vendor,Third-Party Services,download_report,Application Test Server,2,12,VEN-002-DEV-01,10.50.2.186,Approved Vendor Network,0,13.58,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5697074368250024,62.0,normal,24.8,Low
2026-07-07 12:14:08,DBA-001,Database Administrator,Database Operations,download_report,Database Backup Server,4,12,DBA-001-DEV-01,10.10.1.203,Mumbai HQ,0,69.68,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Database Backup Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.563811291910455,59.33,normal,35.73,Medium
2026-07-07 12:46:04,AUD-005,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,12,AUD-005-DEV-01,10.60.5.134,Mumbai HQ,0,1.73,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4553572802283782,0.0,normal,0.0,Low
2026-07-07 13:14:15,AUD-003,Privileged Auditor,Internal Audit,review_access_records,Access Review Portal,3,13,AUD-003-DEV-01,10.60.3.43,Mumbai HQ,0,2.39,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4489324769702715,0.0,normal,0.0,Low
2026-07-07 13:30:24,VEN-002,External Vendor,Third-Party Services,vendor_portal_login,Vendor Support Portal,2,13,VEN-002-DEV-01,10.50.2.197,Approved Vendor Network,1,3.06,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.648467678294934,93.33,anomaly,37.33,Medium
2026-07-07 13:37:51,AUD-001,Privileged Auditor,Internal Audit,download_report,Audit Log Repository,4,13,AUD-001-DEV-01,10.60.1.44,Regional Audit Office,0,66.62,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Audit Log Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5361227469853644,28.67,normal,23.47,Low
2026-07-07 14:02:04,VEN-003,External Vendor,Third-Party Services,review_test_logs,Approved Maintenance Server,3,14,VEN-003-DEV-01,10.50.3.13,Approved Vendor Network,1,1.49,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.6189920332790805,86.0,anomaly,34.4,Medium
2026-07-07 14:35:47,APP-004,Application Administrator,Application Operations,download_report,Mobile Banking Application,5,14,APP-004-DEV-01,10.40.4.128,Mumbai HQ,0,45.18,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Mobile Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4990885158879851,0.0,normal,12.0,Low
2026-07-07 14:57:49,DBA-004,Database Administrator,Database Operations,download_report,Core Banking Database,5,14,DBA-004-DEV-02,10.10.4.132,Mumbai HQ,0,71.14,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5268101047151202,12.67,normal,17.07,Low
2026-07-07 16:00:07,DBA-002,Database Administrator,Database Operations,database_login,KYC Database,5,16,DBA-002-DEV-01,10.10.2.223,Pune Data Centre,0,0.67,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4728298650302912,0.0,normal,12.0,Low
2026-07-07 16:28:40,VEN-005,External Vendor,Third-Party Services,upload_patch,Application Test Server,2,16,VEN-005-DEV-01,10.50.5.14,Approved Vendor Network,0,1.35,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.5101820827964206,0.0,normal,0.0,Low
2026-07-07 16:43:50,SYS-001,System Administrator,Infrastructure Operations,check_server_health,Linux Production Server,4,16,SYS-001-DEV-01,10.20.1.30,Pune Data Centre,0,2.06,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Linux Production Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.434545705828855,0.0,normal,12.0,Low
2026-07-07 16:53:39,SEC-005,Security Administrator,Cyber Security Operations,review_access_logs,Identity and Access Management,5,16,SEC-005-DEV-02,10.30.5.95,Pune Data Centre,0,2.28,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Identity and Access Management""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4290461669857015,0.0,normal,12.0,Low
2026-07-07 17:07:59,SEC-005,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,17,SEC-005-DEV-01,10.30.5.184,Mumbai SOC,1,19.53,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Firewall Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6551444533765645,94.67,anomaly,49.87,Medium
2026-07-07 17:08:36,APP-001,Application Administrator,Application Operations,check_service_health,Payment Gateway Console,5,17,APP-001-DEV-01,10.40.1.134,Mumbai HQ,0,1.41,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Payment Gateway Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.434751778160532,0.0,normal,12.0,Low
2026-07-07 17:22:39,VEN-003,External Vendor,Third-Party Services,vendor_portal_login,Approved Maintenance Server,3,17,VEN-003-DEV-01,10.50.3.133,Approved Vendor Network,0,1.06,False,False,True,True,True,normal,0,"[""No rule-based risk indicators detected""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": false}",0.4954828572848531,0.0,normal,0.0,Low
2026-07-07 18:05:43,SEC-003,Security Administrator,Cyber Security Operations,download_report,Firewall Console,5,18,SEC-003-DEV-02,10.30.3.40,Mumbai SOC,1,33.12,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Firewall Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6809714858745358,98.67,anomaly,51.47,Medium
2026-07-07 18:28:57,SYS-005,System Administrator,Infrastructure Operations,review_system_logs,Windows Administration Server,4,18,SYS-005-DEV-01,10.20.5.137,Pune Data Centre,0,0.49,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Windows Administration Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.539579320550462,35.33,normal,26.13,Low
2026-07-07 18:30:49,AUD-002,Privileged Auditor,Internal Audit,review_audit_logs,Read-Only Customer Records,4,18,AUD-002-DEV-01,10.60.2.184,Regional Audit Office,0,1.35,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Read-Only Customer Records""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4970054726855232,0.0,normal,12.0,Low
2026-07-07 18:52:31,DBA-005,Database Administrator,Database Operations,database_login,Database Backup Server,4,18,DBA-005-DEV-02,10.10.5.114,Pune Data Centre,0,0.54,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Database Backup Server""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5344475163038724,26.0,normal,22.4,Low
2026-07-07 19:11:43,SEC-005,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,19,SEC-005-DEV-01,10.30.5.207,Pune Data Centre,0,25.07,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Security Incident Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5572037513121619,53.33,normal,33.33,Medium
2026-07-07 19:54:15,APP-002,Application Administrator,Application Operations,application_login,Mobile Banking Application,5,19,APP-002-DEV-01,10.40.2.121,Mumbai HQ,0,1.44,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Mobile Banking Application""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.4797055281622182,0.0,normal,12.0,Low
2026-07-07 20:29:13,SEC-001,Security Administrator,Cyber Security Operations,update_firewall_rule,Firewall Console,5,20,SEC-001-DEV-02,10.30.1.230,Pune Data Centre,0,5.85,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Firewall Console""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.5535834223396615,51.33,normal,32.53,Medium
2026-07-07 20:35:35,SEC-005,Security Administrator,Cyber Security Operations,download_report,Security Incident Repository,4,20,SEC-005-DEV-01,10.30.5.16,Mumbai SOC,0,12.73,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: Security Incident Repository""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.587155552411993,73.33,normal,41.33,Medium
2026-07-07 21:01:55,SYS-001,System Administrator,Infrastructure Operations,suspicious_remote_login,Loan Processing System,5,21,UNKNOWN-DEVICE-009,185.220.209.20,Unknown Foreign Location,5,69.65,False,False,False,False,False,suspicious,90,"[""After-hours login at 21:00; normal window is 7:00-18:00"", ""Unknown or unapproved device: UNKNOWN-DEVICE-009"", ""Unusual resource access: Loan Processing System"", ""5 failed access attempts"", ""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": true, ""unknown_device"": true, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7256000743545753,100.0,anomaly,94.0,Critical
2026-07-07 22:49:39,SEC-002,Security Administrator,Cyber Security Operations,review_access_logs,SIEM Platform,4,22,SEC-002-DEV-01,10.30.2.142,Mumbai SOC,0,1.53,False,False,True,True,True,normal,20,"[""Accessed high-sensitivity resource: SIEM Platform""]","{""after_hours_login"": false, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.6220839254894454,88.67,anomaly,47.47,Medium
2026-07-07 23:43:38,DBA-003,Database Administrator,Database Operations,bulk_customer_data_export,Core Banking Database,5,23,DBA-003-DEV-01,10.90.151.185,Pune Data Centre,1,3499.32,False,False,True,True,False,suspicious,60,"[""After-hours login at 23:00; normal window is 7:00-19:00"", ""Abnormal download of 3499.32 MB; threshold is 219.72 MB"", ""Accessed high-sensitivity resource: Core Banking Database""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.748175973559399,100.0,anomaly,76.0,High
2026-07-08 01:41:24,DBA-003,Database Administrator,Database Operations,bulk_customer_data_export,KYC Database,5,1,DBA-003-DEV-01,10.90.233.125,Mumbai HQ,2,4295.75,False,False,True,True,False,suspicious,60,"[""After-hours login at 1:00; normal window is 7:00-19:00"", ""Abnormal download of 4295.75 MB; threshold is 219.72 MB"", ""Accessed high-sensitivity resource: KYC Database""]","{""after_hours_login"": true, ""unknown_device"": false, ""unusual_resource"": false, ""repeated_failed_attempts"": false, ""mass_download"": true, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7506157617563262,100.0,anomaly,76.0,High
2026-07-08 02:56:35,SEC-003,Security Administrator,Cyber Security Operations,suspicious_remote_login,Loan Processing System,5,2,UNKNOWN-DEVICE-007,185.220.153.158,Unknown Foreign Location,3,28.49,False,False,False,False,False,suspicious,90,"[""After-hours login at 2:00; normal window is 6:00-22:00"", ""Unknown or unapproved device: UNKNOWN-DEVICE-007"", ""Unusual resource access: Loan Processing System"", ""3 failed access attempts"", ""Accessed high-sensitivity resource: Loan Processing System""]","{""after_hours_login"": true, ""unknown_device"": true, ""unusual_resource"": true, ""repeated_failed_attempts"": true, ""mass_download"": false, ""privilege_escalation"": false, ""audit_logging_disabled"": false, ""sensitive_data_access"": true}",0.7293385639047619,100.0,anomaly,94.0,Critical
